,language,variant,sentence_len,sentence_pos,delta_surpmean,delta_surpsem,delta_surpstd
18267,ru,Sort-Freq,18,9,2.9246302,0.058519762,2.362633699546709
18268,ru,Sort-Freq,18,10,3.102043,0.064118296,2.588664692609971
18269,ru,Sort-Freq,18,11,3.320718,0.069503464,2.806081283278865
18270,ru,Sort-Freq,18,12,3.4388578,0.07377647,2.9785965394802054
18271,ru,Sort-Freq,18,13,3.8782485,0.092861034,3.74910249554658
18272,ru,Sort-Freq,18,14,4.2604694,0.099520944,4.017984733395407
18273,ru,Sort-Freq,18,15,4.9821925,0.11864782,4.790199316369621
18274,ru,Sort-Freq,18,16,6.1630955,0.20734939,8.371370021950755
18275,ru,Sort-Freq,18,17,10.070317,0.24460414,9.8754662901156
18276,ru,Sort-Freq,19,0,1.1769032,0.041998856,1.5362627107278473
18277,ru,Sort-Freq,19,1,1.3515612,0.037947826,1.444013299819856
18278,ru,Sort-Freq,19,2,1.5837631,0.045206625,1.720229396999334
18279,ru,Sort-Freq,19,3,1.8297873,0.04515759,1.718363386988517
18280,ru,Sort-Freq,19,4,2.1192327,0.04795851,1.8249458566058685
18281,ru,Sort-Freq,19,5,2.2942834,0.049826246,1.8960180711716936
18282,ru,Sort-Freq,19,6,2.4942365,0.054811977,2.0857379782573906
18283,ru,Sort-Freq,19,7,2.676248,0.05789644,2.203109671024568
18284,ru,Sort-Freq,19,8,2.742365,0.059908077,2.2796579249914157
18285,ru,Sort-Freq,19,9,2.815151,0.06121523,2.329398307090943
18286,ru,Sort-Freq,19,10,2.9147933,0.06552498,2.4933955191189283
18287,ru,Sort-Freq,19,11,3.1059244,0.068618685,2.6111189594198687
18288,ru,Sort-Freq,19,12,3.242657,0.07770033,2.956699200067688
18289,ru,Sort-Freq,19,13,3.58349,0.083466835,3.176129966498827
18290,ru,Sort-Freq,19,14,3.8155613,0.09715321,3.6969316887695576
18291,ru,Sort-Freq,19,15,4.3469443,0.10541223,4.011208888979224
18292,ru,Sort-Freq,19,16,5.1822104,0.13389495,5.095050369390087
18293,ru,Sort-Freq,19,17,6.250615,0.15699705,5.974145161988104
18294,ru,Sort-Freq,19,18,10.1843815,0.19896173,7.57101048112988
18295,ru,Sort-Freq,20,0,1.1491683,0.053712085,1.8730044235404724
18296,ru,Sort-Freq,20,1,1.2246892,0.037445843,1.359444061869351
18297,ru,Sort-Freq,20,2,1.4302412,0.04246877,1.541797813808784
18298,ru,Sort-Freq,20,3,1.7555983,0.046601206,1.69182271422698
18299,ru,Sort-Freq,20,4,1.99496,0.04938104,1.7927426258119643
18300,ru,Sort-Freq,20,5,2.1690059,0.051127404,1.8561430390264324
18301,ru,Sort-Freq,20,6,2.3113573,0.05377031,1.9520918043966928
18302,ru,Sort-Freq,20,7,2.4428248,0.054495797,1.9784301680796648
18303,ru,Sort-Freq,20,8,2.681977,0.06049605,2.196265131834692
18304,ru,Sort-Freq,20,9,2.7580843,0.0630319,2.288327039529716
18305,ru,Sort-Freq,20,10,2.841909,0.063899405,2.319821040065136
18306,ru,Sort-Freq,20,11,2.9785085,0.06544376,2.3758879366973016
18307,ru,Sort-Freq,20,12,3.1148787,0.070649475,2.564877466524749
18308,ru,Sort-Freq,20,13,3.3374033,0.07812801,2.8363802238630997
18309,ru,Sort-Freq,20,14,3.6276634,0.088172644,3.201043451224008
18310,ru,Sort-Freq,20,15,3.9834363,0.101717755,3.692788720000617
18311,ru,Sort-Freq,20,16,4.5134745,0.11726362,4.25717024087541
18312,ru,Sort-Freq,20,17,5.277558,0.13796309,5.008648307829628
18313,ru,Sort-Freq,20,18,6.495704,0.17024235,6.180524373578282
18314,ru,Sort-Freq,20,19,10.131291,0.20503026,7.443473637472938
18315,ru,Sort-Freq-Rev,10,0,10.38987,0.13738748,6.339207966074179
18316,ru,Sort-Freq-Rev,10,1,5.62187,0.10141322,4.874168800866787
18317,ru,Sort-Freq-Rev,10,2,4.4455137,0.08663188,4.163741058776756
18318,ru,Sort-Freq-Rev,10,3,3.7094474,0.068088934,3.272521931100104
18319,ru,Sort-Freq-Rev,10,4,3.2297854,0.056485265,2.7148207970769294
18320,ru,Sort-Freq-Rev,10,5,2.8749647,0.049554136,2.381693661158627
18321,ru,Sort-Freq-Rev,10,6,2.610166,0.04580806,2.2016480821471696
18322,ru,Sort-Freq-Rev,10,7,2.355908,0.04397546,2.113568894293948
18323,ru,Sort-Freq-Rev,10,8,1.8112262,0.039032012,1.8759744777949785
18324,ru,Sort-Freq-Rev,10,9,1.2301333,0.032214567,1.548311280680737
18325,ru,Sort-Freq-Rev,11,0,10.685955,0.15013655,6.749468383070178
18326,ru,Sort-Freq-Rev,11,1,5.937334,0.114170685,5.373305024279556
18327,ru,Sort-Freq-Rev,11,2,4.5357456,0.0874814,4.117206132412938
18328,ru,Sort-Freq-Rev,11,3,3.7603908,0.063988954,3.0115624629502804
18329,ru,Sort-Freq-Rev,11,4,3.417895,0.059650324,2.8073700421608576
18330,ru,Sort-Freq-Rev,11,5,3.049693,0.053087253,2.498487263648835
18331,ru,Sort-Freq-Rev,11,6,2.779911,0.04768299,2.244142052250253
18332,ru,Sort-Freq-Rev,11,7,2.4606264,0.045383744,2.1359307396962333
18333,ru,Sort-Freq-Rev,11,8,2.1476552,0.04066926,1.914049356600518
18334,ru,Sort-Freq-Rev,11,9,1.731772,0.037895247,1.783493717338813
18335,ru,Sort-Freq-Rev,11,10,1.2234238,0.0303083,1.4264235114815629
18336,ru,Sort-Freq-Rev,12,0,10.357938,0.13950144,6.450338593506207
18337,ru,Sort-Freq-Rev,12,1,5.6985784,0.10638551,5.115362224377223
18338,ru,Sort-Freq-Rev,12,2,4.3414025,0.080222994,3.8573831740609528
18339,ru,Sort-Freq-Rev,12,3,3.7966888,0.06652169,3.198579938455772
18340,ru,Sort-Freq-Rev,12,4,3.3563154,0.058043018,2.790897756091586
18341,ru,Sort-Freq-Rev,12,5,3.0449495,0.054216873,2.606923966104463
18342,ru,Sort-Freq-Rev,12,6,2.9015713,0.049423154,2.376426578752487
18343,ru,Sort-Freq-Rev,12,7,2.677249,0.04504373,2.165849417286518
18344,ru,Sort-Freq-Rev,12,8,2.4189334,0.04230539,2.034181034164902
18345,ru,Sort-Freq-Rev,12,9,2.1154902,0.039926432,1.919793071276756
18346,ru,Sort-Freq-Rev,12,10,1.6303927,0.035313547,1.697990308072912
18347,ru,Sort-Freq-Rev,12,11,1.1695701,0.02980139,1.432947925237953
18348,ru,Sort-Freq-Rev,13,0,10.690962,0.14566335,6.601619920204652
18349,ru,Sort-Freq-Rev,13,1,5.9074874,0.11520922,5.425852813489378
18350,ru,Sort-Freq-Rev,13,2,4.777031,0.092847966,4.372735117589435
18351,ru,Sort-Freq-Rev,13,3,3.8374166,0.07040671,3.3158496209128208
18352,ru,Sort-Freq-Rev,13,4,3.4003625,0.061866365,2.91363624372682
18353,ru,Sort-Freq-Rev,13,5,3.1533556,0.053961806,2.5413659753855806
18354,ru,Sort-Freq-Rev,13,6,2.9182105,0.04888218,2.302137986528101
18355,ru,Sort-Freq-Rev,13,7,2.7358098,0.04695613,2.211429179531186
18356,ru,Sort-Freq-Rev,13,8,2.5324962,0.043495227,2.0484359121528204
18357,ru,Sort-Freq-Rev,13,9,2.2744823,0.042137112,1.9844746137685925
18358,ru,Sort-Freq-Rev,13,10,1.9841489,0.03835593,1.806397418684345
18359,ru,Sort-Freq-Rev,13,11,1.5082747,0.03444715,1.6223108457755742
18360,ru,Sort-Freq-Rev,13,12,1.0638007,0.028278269,1.3317833694205503
18361,ru,Sort-Freq-Rev,14,0,10.024249,0.14297841,6.258471150046654
18362,ru,Sort-Freq-Rev,14,1,5.6762543,0.10963345,4.992838199135925
18363,ru,Sort-Freq-Rev,14,2,4.8753557,0.09816992,4.4707749381452695
18364,ru,Sort-Freq-Rev,14,3,4.0529428,0.08339946,3.7981104779496495
18365,ru,Sort-Freq-Rev,14,4,3.4744287,0.06468488,2.94582636525044
18366,ru,Sort-Freq-Rev,14,5,3.2088819,0.058379136,2.6586554427375697
18367,ru,Sort-Freq-Rev,14,6,2.9550583,0.05354581,2.4385399931613456
18368,ru,Sort-Freq-Rev,14,7,2.7689583,0.05125923,2.334406323225203
18369,ru,Sort-Freq-Rev,14,8,2.6949255,0.048560396,2.2114982589095566
18370,ru,Sort-Freq-Rev,14,9,2.5087233,0.045498043,2.0720351703186326
18371,ru,Sort-Freq-Rev,14,10,2.2953875,0.044235423,2.014533758647568
18372,ru,Sort-Freq-Rev,14,11,1.8408122,0.039666545,1.8064615516631453
18373,ru,Sort-Freq-Rev,14,12,1.4369873,0.03417232,1.5562480295070993
18374,ru,Sort-Freq-Rev,14,13,1.0194595,0.028324094,1.2899129345949325
18375,ru,Sort-Freq-Rev,15,0,10.341634,0.15267488,6.611016020241424
18376,ru,Sort-Freq-Rev,15,1,5.947778,0.11552828,5.194920047735507
18377,ru,Sort-Freq-Rev,15,2,4.7586937,0.09810839,4.411605967704695
18378,ru,Sort-Freq-Rev,15,3,4.016226,0.07986394,3.591214257669724
18379,ru,Sort-Freq-Rev,15,4,3.4260368,0.064624876,2.905964676070389
18380,ru,Sort-Freq-Rev,15,5,3.2855256,0.05840228,2.626155190459296
18381,ru,Sort-Freq-Rev,15,6,3.0504167,0.056696836,2.5494670529675965
18382,ru,Sort-Freq-Rev,15,7,2.9167516,0.050974756,2.292164377871884
18383,ru,Sort-Freq-Rev,15,8,2.7560444,0.04958321,2.22959124337023
18384,ru,Sort-Freq-Rev,15,9,2.6108932,0.046301942,2.0820435189795314
18385,ru,Sort-Freq-Rev,15,10,2.3641822,0.04310147,1.9381288403494847
18386,ru,Sort-Freq-Rev,15,11,2.197105,0.041509774,1.8665555960611375
18387,ru,Sort-Freq-Rev,15,12,1.7406416,0.03693104,1.6606653979638568
18388,ru,Sort-Freq-Rev,15,13,1.4007362,0.034469735,1.5499885924888437
18389,ru,Sort-Freq-Rev,15,14,0.99631685,0.027479837,1.235676372754574
18390,ru,Sort-Freq-Rev,16,0,10.492175,0.16427006,6.836476784520155
18391,ru,Sort-Freq-Rev,16,1,5.8490877,0.11960574,5.169403993424988
18392,ru,Sort-Freq-Rev,16,2,4.761929,0.10011969,4.32720917503686
18393,ru,Sort-Freq-Rev,16,3,4.0374413,0.07993386,3.454770373694306
18394,ru,Sort-Freq-Rev,16,4,3.6462247,0.072850324,3.148617795761798
18395,ru,Sort-Freq-Rev,16,5,3.295207,0.06369645,2.752983759273668
18396,ru,Sort-Freq-Rev,16,6,3.0548184,0.057631496,2.490854393085748
18397,ru,Sort-Freq-Rev,16,7,2.8655343,0.05534728,2.392129800460238
18398,ru,Sort-Freq-Rev,16,8,2.882009,0.05404356,2.3357824012663566
18399,ru,Sort-Freq-Rev,16,9,2.5223887,0.047701236,2.0616647415212697
18400,ru,Sort-Freq-Rev,16,10,2.514397,0.0479329,2.0716775690845712
18401,ru,Sort-Freq-Rev,16,11,2.295331,0.04961515,2.1443848444812588
18402,ru,Sort-Freq-Rev,16,12,2.0064073,0.04210374,1.8197390736870471
18403,ru,Sort-Freq-Rev,16,13,1.6450891,0.037987594,1.641837689798592
18404,ru,Sort-Freq-Rev,16,14,1.2924436,0.031899165,1.37869356967462
18405,ru,Sort-Freq-Rev,16,15,0.9660705,0.025559066,1.104672214191469
18406,ru,Sort-Freq-Rev,17,0,10.71874,0.17641795,7.080933899042544
18407,ru,Sort-Freq-Rev,17,1,6.3003917,0.13599087,5.656304727830518
18408,ru,Sort-Freq-Rev,17,2,4.9027925,0.10945231,4.552479464737647
18409,ru,Sort-Freq-Rev,17,3,4.038126,0.090205744,3.751951738564711
18410,ru,Sort-Freq-Rev,17,4,3.5735064,0.0771515,3.208983112878775
18411,ru,Sort-Freq-Rev,17,5,3.3485534,0.07096711,2.951753908346669
18412,ru,Sort-Freq-Rev,17,6,2.9781802,0.060272254,2.5069202496408947
18413,ru,Sort-Freq-Rev,17,7,2.9115307,0.057301186,2.383343650358696
18414,ru,Sort-Freq-Rev,17,8,2.8251436,0.053757343,2.2359437553700308
18415,ru,Sort-Freq-Rev,17,9,2.7088997,0.0514419,2.139636788395291
18416,ru,Sort-Freq-Rev,17,10,2.568795,0.04847411,2.016196755258296
18417,ru,Sort-Freq-Rev,17,11,2.427076,0.047595005,1.9796319429421885
18418,ru,Sort-Freq-Rev,17,12,2.2710068,0.04800522,1.9966939580258432
18419,ru,Sort-Freq-Rev,17,13,1.987712,0.042089555,1.750642190938314
18420,ru,Sort-Freq-Rev,17,14,1.7067716,0.03982912,1.6566232479365448
18421,ru,Sort-Freq-Rev,17,15,1.3104173,0.032680053,1.3592701958394775
18422,ru,Sort-Freq-Rev,17,16,0.99274105,0.028889613,1.2016134297860153
18423,ru,Sort-Freq-Rev,18,0,10.466956,0.18130447,7.042925653976725
18424,ru,Sort-Freq-Rev,18,1,6.2201643,0.18727884,7.561056155172659
18425,ru,Sort-Freq-Rev,18,2,4.9144273,0.11427976,4.6138459246908265
18426,ru,Sort-Freq-Rev,18,3,4.1053104,0.09236653,3.7291381462037623
18427,ru,Sort-Freq-Rev,18,4,3.7094269,0.08513353,3.4371180019276597
18428,ru,Sort-Freq-Rev,18,5,3.3235264,0.07597902,3.067520370224323
18429,ru,Sort-Freq-Rev,18,6,3.018415,0.06136908,2.477669715618036
18430,ru,Sort-Freq-Rev,18,7,2.9979908,0.058870275,2.376784862178756
18431,ru,Sort-Freq-Rev,18,8,2.8203452,0.058963314,2.38054116135746
18432,ru,Sort-Freq-Rev,18,9,2.8001597,0.057661347,2.3279765527620926
18433,ru,Sort-Freq-Rev,18,10,2.6591637,0.054017905,2.180878822875958
18434,ru,Sort-Freq-Rev,18,11,2.4729822,0.050415307,2.0354301762334472
18435,ru,Sort-Freq-Rev,18,12,2.2840157,0.047934264,1.9352624311935755
18436,ru,Sort-Freq-Rev,18,13,2.1115282,0.04562909,1.842194893366948
18437,ru,Sort-Freq-Rev,18,14,1.8746511,0.044088244,1.7799861363516838
18438,ru,Sort-Freq-Rev,18,15,1.5356201,0.03862562,1.5594421840392727
18439,ru,Sort-Freq-Rev,18,16,1.1573223,0.031737473,1.2813450843168284
18440,ru,Sort-Freq-Rev,18,17,0.8945278,0.025707923,1.03791265926744
18441,ru,Sort-Freq-Rev,19,0,10.676526,0.18925329,6.922635669830265
18442,ru,Sort-Freq-Rev,19,1,6.3935227,0.14677219,5.585062103207198
18443,ru,Sort-Freq-Rev,19,2,5.347063,0.13177216,5.014272655861865
18444,ru,Sort-Freq-Rev,19,3,4.4605517,0.11669224,4.440442496703225
18445,ru,Sort-Freq-Rev,19,4,3.804832,0.09181726,3.4938852839936394
18446,ru,Sort-Freq-Rev,19,5,3.329274,0.074336536,2.828698165048159
18447,ru,Sort-Freq-Rev,19,6,3.1940098,0.07061101,2.6869320085436383
18448,ru,Sort-Freq-Rev,19,7,2.9942038,0.06475101,2.4639437775771573
18449,ru,Sort-Freq-Rev,19,8,2.9220626,0.06256153,2.3806283114265145
18450,ru,Sort-Freq-Rev,19,9,2.7044866,0.057305157,2.180609995757994
18451,ru,Sort-Freq-Rev,19,10,2.5666125,0.054575898,2.076754632772383
18452,ru,Sort-Freq-Rev,19,11,2.502095,0.053129446,2.0217131742970045
18453,ru,Sort-Freq-Rev,19,12,2.4302084,0.052104354,1.982705774306291
18454,ru,Sort-Freq-Rev,19,13,2.2756271,0.050187413,1.909761310840012
18455,ru,Sort-Freq-Rev,19,14,2.0846648,0.047661785,1.8136544496010627
18456,ru,Sort-Freq-Rev,19,15,1.8332008,0.04549047,1.7310305291979278
18457,ru,Sort-Freq-Rev,19,16,1.4639786,0.04074758,1.550551074167213
18458,ru,Sort-Freq-Rev,19,17,1.1253191,0.03290042,1.251946358658635
18459,ru,Sort-Freq-Rev,19,18,0.9259847,0.02791037,1.062062007662455
18460,ru,Sort-Freq-Rev,20,0,10.621389,0.19469282,6.7891709608644
18461,ru,Sort-Freq-Rev,20,1,6.2285333,0.15092908,5.479369751666718
18462,ru,Sort-Freq-Rev,20,2,5.38012,0.14336534,5.204773755594082
18463,ru,Sort-Freq-Rev,20,3,4.589751,0.124546014,4.521552479182582
18464,ru,Sort-Freq-Rev,20,4,3.7304373,0.09270329,3.3655252459642244
18465,ru,Sort-Freq-Rev,20,5,3.340529,0.08190386,2.97345961101177
18466,ru,Sort-Freq-Rev,20,6,3.2437816,0.07203586,2.615209069836024
18467,ru,Sort-Freq-Rev,20,7,3.1476269,0.07347926,2.667610795439978
18468,ru,Sort-Freq-Rev,20,8,2.9023085,0.064008914,2.323796961357881
18469,ru,Sort-Freq-Rev,20,9,2.855814,0.06435752,2.3364525863180483
18470,ru,Sort-Freq-Rev,20,10,2.7462273,0.059549134,2.1618878757370767
18471,ru,Sort-Freq-Rev,20,11,2.6073036,0.057474673,2.086576150289334
18472,ru,Sort-Freq-Rev,20,12,2.453349,0.053840145,1.95462718355422
18473,ru,Sort-Freq-Rev,20,13,2.3624973,0.05171084,1.8773242853371657
18474,ru,Sort-Freq-Rev,20,14,2.1708376,0.050737787,1.8419984025668823
18475,ru,Sort-Freq-Rev,20,15,1.9551151,0.046604753,1.6919515870570283
18476,ru,Sort-Freq-Rev,20,16,1.7513942,0.047313865,1.7176954435245986
18477,ru,Sort-Freq-Rev,20,17,1.3725055,0.04053012,1.4714163363454102
18478,ru,Sort-Freq-Rev,20,18,1.1163398,0.031971037,1.1606851132062403
18479,ru,Sort-Freq-Rev,20,19,0.9141645,0.02798507,1.015977537645669
18480,tr,Approx,10,0,5.8392935,0.072340555,4.039428443458848
18481,tr,Approx,10,1,3.8603058,0.06016136,3.5723894900444684
18482,tr,Approx,10,2,3.8105283,0.066869065,3.97069416641049
18483,tr,Approx,10,3,3.6967726,0.06861189,4.074182922177205
18484,tr,Approx,10,4,3.8154106,0.071822084,4.264804669327096
18485,tr,Approx,10,5,3.8651676,0.071623504,4.253013129417804
18486,tr,Approx,10,6,3.9082105,0.071869746,4.267634687880458
18487,tr,Approx,10,7,3.8248804,0.06957359,4.131289256528489
18488,tr,Approx,10,8,3.1201866,0.066185944,3.930129945779673
18489,tr,Approx,10,9,3.607107,0.07298925,4.334111459140706
18490,tr,Approx,11,0,6.6832356,0.08789494,4.416666021721734
18491,tr,Approx,11,1,4.3156943,0.07738239,4.078573180814023
18492,tr,Approx,11,2,4.571939,0.083872564,4.420648885198775
18493,tr,Approx,11,3,4.630071,0.08490519,4.475076105238313
18494,tr,Approx,11,4,4.6041174,0.0838554,4.419744542162299
18495,tr,Approx,11,5,4.618187,0.08169961,4.3061199610830805
18496,tr,Approx,11,6,4.516303,0.08139854,4.290251111922265
18497,tr,Approx,11,7,4.651241,0.08130481,4.285311473549333
18498,tr,Approx,11,8,4.5433345,0.09713178,5.1194994348339655
18499,tr,Approx,11,9,3.9503129,0.091366045,4.815606241310094
18500,tr,Approx,11,10,4.6620145,0.08231255,4.338425571333634
18501,tr,Approx,12,0,6.508565,0.0894611,4.481992426139487
18502,tr,Approx,12,1,4.1773076,0.080826,4.217692524065427
18503,tr,Approx,12,2,4.493182,0.085462734,4.459647924275793
18504,tr,Approx,12,3,4.53337,0.089809395,4.686466907121896
18505,tr,Approx,12,4,4.4538193,0.08730126,4.555586748151217
18506,tr,Approx,12,5,4.538842,0.08743414,4.562520938416163
18507,tr,Approx,12,6,4.5040464,0.08530554,4.451445319017129
18508,tr,Approx,12,7,4.4573607,0.08272295,4.316679385474355
18509,tr,Approx,12,8,4.5474916,0.084607154,4.415002195735887
18510,tr,Approx,12,9,4.3667636,0.082043104,4.281203954847411
18511,tr,Approx,12,10,4.0170407,0.0753721,3.933094795804068
18512,tr,Approx,12,11,4.6094637,0.08436865,4.402556289961068
18513,tr,Approx,13,0,5.771456,0.09252434,4.820154164818129
18514,tr,Approx,13,1,3.7655735,0.07702995,4.1345786890074026
18515,tr,Approx,13,2,3.9852161,0.078244954,4.199793929848157
18516,tr,Approx,13,3,3.960209,0.08748678,4.695848215727139
18517,tr,Approx,13,4,3.9998026,0.08733696,4.687806534246379
18518,tr,Approx,13,5,4.0134616,0.07992197,4.289806986907914
18519,tr,Approx,13,6,4.051327,0.08195912,4.399151293510395
18520,tr,Approx,13,7,4.1255903,0.08669827,4.653525481234712
18521,tr,Approx,13,8,4.1066713,0.08555666,4.592249633277415
18522,tr,Approx,13,9,3.9997978,0.082575895,4.432256622185144
18523,tr,Approx,13,10,3.692285,0.07407722,3.976090661718516
18524,tr,Approx,13,11,3.358428,0.06846658,3.674940268637096
18525,tr,Approx,13,12,4.0029583,0.08048902,4.320243797642586
18526,tr,Approx,14,0,6.6896544,0.09224066,4.370494525235468
18527,tr,Approx,14,1,4.362991,0.08282247,4.085255609730684
18528,tr,Approx,14,2,4.486283,0.09296196,4.585390731104092
18529,tr,Approx,14,3,4.6592093,0.09841659,4.8544428223579095
18530,tr,Approx,14,4,4.8036056,0.099414445,4.903662070966609
18531,tr,Approx,14,5,4.72665,0.09230797,4.553132164062134
18532,tr,Approx,14,6,4.659729,0.0907749,4.477512943723462
18533,tr,Approx,14,7,4.507768,0.08243775,4.066279449255928
18534,tr,Approx,14,8,4.456926,0.083426245,4.1150372512803255
18535,tr,Approx,14,9,4.5973487,0.08762219,4.322003939463485
18536,tr,Approx,14,10,4.708138,0.09529363,4.700401312630599
18537,tr,Approx,14,11,4.610827,0.09214206,4.544948618258098
18538,tr,Approx,14,12,4.0872808,0.08041174,3.9663450277777295
18539,tr,Approx,14,13,4.647455,0.08574899,4.229607683522659
18540,tr,Approx,15,0,6.906719,0.09937882,4.483075142619857
18541,tr,Approx,15,1,4.210222,0.083351344,3.909524884768086
18542,tr,Approx,15,2,4.5784497,0.08802114,4.128557097177786
18543,tr,Approx,15,3,4.6382847,0.08754394,4.106174786613843
18544,tr,Approx,15,4,4.671531,0.091626525,4.297665095326262
18545,tr,Approx,15,5,4.6994443,0.09468273,4.441013885199838
18546,tr,Approx,15,6,4.652048,0.088340364,4.143530168935042
18547,tr,Approx,15,7,4.625433,0.088643834,4.157764443553287
18548,tr,Approx,15,8,4.795217,0.09847945,4.619095647408527
18549,tr,Approx,15,9,4.8014255,0.09592241,4.499160095739923
18550,tr,Approx,15,10,4.7535214,0.09044071,4.242045365982733
18551,tr,Approx,15,11,4.6561275,0.0950041,4.456087374633113
18552,tr,Approx,15,12,4.584027,0.09009086,4.225635887019922
18553,tr,Approx,15,13,4.078554,0.083075546,3.8965883531507126
18554,tr,Approx,15,14,4.635742,0.08962108,4.20360129251747
18555,tr,Approx,16,0,6.719121,0.095215194,4.13282211844373
18556,tr,Approx,16,1,4.396528,0.09189589,4.154670677163946
18557,tr,Approx,16,2,4.4199157,0.09625216,4.351619631704848
18558,tr,Approx,16,3,4.695801,0.096590206,4.366903168872536
18559,tr,Approx,16,4,4.6988645,0.094306566,4.263657821635701
18560,tr,Approx,16,5,4.693041,0.102143146,4.617954714117847
18561,tr,Approx,16,6,4.7198453,0.102086864,4.61540991032263
18562,tr,Approx,16,7,4.6800423,0.09209331,4.163595791304414
18563,tr,Approx,16,8,4.6734595,0.09654943,4.365059253650267
18564,tr,Approx,16,9,4.7342405,0.10015356,4.52800431887172
18565,tr,Approx,16,10,4.724917,0.09598358,4.33947708328461
18566,tr,Approx,16,11,4.684428,0.096881635,4.380078532508813
18567,tr,Approx,16,12,4.7394714,0.09563392,4.323668869928625
18568,tr,Approx,16,13,4.4671082,0.095080964,4.298669330007845
18569,tr,Approx,16,14,4.0651703,0.08580943,3.879497689368872
18570,tr,Approx,16,15,4.70541,0.09533398,4.310108243260443
18571,tr,Approx,17,0,6.8332515,0.10700515,4.37021425033765
18572,tr,Approx,17,1,4.468809,0.09892489,4.231858395095473
18573,tr,Approx,17,2,4.490943,0.09824441,4.20274802887908
18574,tr,Approx,17,3,4.556973,0.09692906,4.146479566809839
18575,tr,Approx,17,4,4.581553,0.103151456,4.412664298178057
18576,tr,Approx,17,5,4.70957,0.10597247,4.533343417706374
18577,tr,Approx,17,6,4.706409,0.10533613,4.506122010341624
18578,tr,Approx,17,7,4.6269937,0.101543404,4.343874617824584
18579,tr,Approx,17,8,4.703828,0.10199794,4.363318899328359
18580,tr,Approx,17,9,4.702659,0.10305976,4.4087419662188
18581,tr,Approx,17,10,4.6557035,0.09729198,4.162004979146947
18582,tr,Approx,17,11,4.758489,0.102669984,4.3920679904307125
18583,tr,Approx,17,12,4.6370087,0.099202186,4.243720310900981
18584,tr,Approx,17,13,4.5354457,0.09638357,4.1231444541423885
18585,tr,Approx,17,14,4.498825,0.11034539,4.720410545193178
18586,tr,Approx,17,15,4.3098373,0.10645461,4.5539682384199
18587,tr,Approx,17,16,4.734921,0.10192844,4.360345924035335
18588,tr,Approx,18,0,6.752073,0.11174259,4.281360220750456
18589,tr,Approx,18,1,4.4663963,0.10657453,4.31199051752998
18590,tr,Approx,18,2,4.51557,0.10194791,4.124797684882774
18591,tr,Approx,18,3,4.6723075,0.107507385,4.349733798274197
18592,tr,Approx,18,4,4.6084614,0.107036754,4.330691879225109
18593,tr,Approx,18,5,4.700475,0.10994544,4.448376532602795
18594,tr,Approx,18,6,4.7079244,0.113862306,4.606852252756734
18595,tr,Approx,18,7,4.746683,0.11071452,4.479493659503967
18596,tr,Approx,18,8,4.6564503,0.10272716,4.15632642708988
18597,tr,Approx,18,9,4.697911,0.10675136,4.319144639614349
18598,tr,Approx,18,10,4.703044,0.12137873,4.910965824513236
18599,tr,Approx,18,11,4.6429973,0.120076105,4.858262286200553
18600,tr,Approx,18,12,4.556027,0.10942675,4.427390686966832
18601,tr,Approx,18,13,4.733684,0.10835149,4.383885995901346
18602,tr,Approx,18,14,4.6436257,0.112570785,4.554597720065384
18603,tr,Approx,18,15,4.4650736,0.103932686,4.205101706263078
18604,tr,Approx,18,16,3.993572,0.09532431,3.856807821570302
18605,tr,Approx,18,17,4.529769,0.1019031,4.122985016097567
18606,tr,Approx,19,0,6.4368763,0.12105846,4.705733964610227
18607,tr,Approx,19,1,4.2878175,0.107592314,4.375714665197141
18608,tr,Approx,19,2,4.261165,0.106522426,4.332203055834519
18609,tr,Approx,19,3,4.2900085,0.11286079,4.589980922608673
18610,tr,Approx,19,4,4.20599,0.10722289,4.360690656825337
18611,tr,Approx,19,5,4.1559834,0.10224666,4.158309965877813
18612,tr,Approx,19,6,4.237852,0.10424692,4.239659711989607
18613,tr,Approx,19,7,4.17844,0.10789873,4.388176511064921
18614,tr,Approx,19,8,4.3820868,0.11017953,4.480935050151406
18615,tr,Approx,19,9,4.3590884,0.10688049,4.34676550389325
18616,tr,Approx,19,10,4.2863727,0.105389744,4.286137683395719
18617,tr,Approx,19,11,4.3896008,0.1121227,4.559962662307374
18618,tr,Approx,19,12,4.427603,0.10934727,4.447087758897853
18619,tr,Approx,19,13,4.285948,0.103707716,4.2177303501509575
18620,tr,Approx,19,14,4.273472,0.099914595,4.063466320900149
18621,tr,Approx,19,15,4.2326307,0.09968831,4.054263158903908
18622,tr,Approx,19,16,4.0978055,0.10081893,4.10024514918609
18623,tr,Approx,19,17,3.796162,0.09822802,3.994874512330279
18624,tr,Approx,19,18,4.4558473,0.1092892,4.444726015373904
18625,tr,Approx,20,0,7.0219603,0.12521228,4.260898632318401
18626,tr,Approx,20,1,4.312521,0.10948105,3.8923555207876976
18627,tr,Approx,20,2,4.624841,0.11439602,4.0670963029685065
18628,tr,Approx,20,3,4.9299827,0.123864956,4.403743210786928
18629,tr,Approx,20,4,4.6673255,0.117852755,4.1899929822439645
18630,tr,Approx,20,5,4.7272806,0.12632647,4.491256398667922
18631,tr,Approx,20,6,4.830509,0.12574348,4.470530158913501
18632,tr,Approx,20,7,4.687007,0.12349463,4.390577108931097
18633,tr,Approx,20,8,4.684544,0.12143277,4.317272231354564
