,Unnamed: 0.1,Unnamed: 0,surprisal_mean,surprisal_sem,surprisal_std,surprisal_var_mean,surprisal_var_sem,surprisal_var_std,surprisal_var_doc_initial_mean,surprisal_var_doc_initial_sem,surprisal_var_doc_initial_std,surp_diff_squared_mean,surp_diff_squared_sem,surp_diff_squared_std,delta_surp_mean,delta_surp_sem,delta_surp_std,uidp_1_1_mean,uidp_1_1_sem,uidp_1_1_std,uidp_1_25_mean,uidp_1_25_sem,uidp_1_25_std,max_surp_mean,max_surp_sem,max_surp_std,language,variant,num_toks,model_seed,dataset
117,117,117,6.223031044006348,0.0059011354100037,4.962283134460449,20.590295791625977,0.1330391199869011,29.68707275390625,30.64370918273925,0.5763473115101022,38.97490692138672,25.66583803802309,0.140442992335791,31.33956344338316,4.379629135131837,0.0109228987372981,2.437387228012085,69.62406158447266,0.2419997786681995,54.00152206420898,52.71627807617187,0.1669239281192555,37.24860000610352,14.120024681091309,0.0354814285363721,7.91757345199585,tr,Random_5,20000000,none,wiki40b
118,118,118,4.893989562988281,0.005849520127875,4.141900062561035,17.987672805786133,0.2698085075183499,38.217681884765625,31.25922775268555,0.9857052022907692,44.9010124206543,19.82078169672346,0.2819008161499312,39.93252177798925,3.95187783241272,0.0155641904800826,2.204623222351074,92.35138702392578,0.435042381829446,61.62571334838867,66.541748046875,0.2811447915324146,39.82537078857422,14.217979431152346,0.0565122464511332,8.005189895629883,vi,Min_DL_Loc,20000000,none,wiki40b
119,119,119,6.188919544219972,0.0059846226390936,5.031487464904785,21.08853912353516,0.1308979794334873,29.21141052246093,30.62820053100586,0.5695106810209458,38.51674270629883,26.10140132654572,0.1371956396247714,30.61707518988652,4.5370635986328125,0.0109316824757581,2.439544916152954,69.34452819824219,0.2406929429002005,53.71371078491211,52.605690002441406,0.1663427422099453,37.12158203125,14.167144775390623,0.0352765088041618,7.872387886047362,tr,Efficient_OV,20000000,none,wiki40b
120,120,120,5.1309542655944815,0.0059059588989884,4.8194308280944815,22.94432258605957,0.1358727543412054,26.12003326416016,38.3734130859375,0.7273754423820902,37.99100112915039,23.92688283294631,0.142386076442136,27.372218750405327,3.7391397953033447,0.009562412331077,1.838265895843506,72.61683654785156,0.2150049282199224,41.33248901367187,54.86389541625977,0.1482000351522587,28.48981094360352,15.928990364074709,0.0392692400993921,7.54909086227417,de,Sort_Freq,20000000,none,wiki40b
121,121,121,5.6605544090271,0.0062043376877712,5.0753560066223145,24.43101501464844,0.1440251354890145,30.82148551940918,24.59354782104492,0.5305369191535569,34.926944732666016,26.74163757312747,0.1438841055362312,30.79153476073492,3.888195276260376,0.0103454481063288,2.21394157409668,65.79178619384766,0.204664823836322,43.79859924316406,50.43011093139648,0.1437644494048315,30.765838623046875,14.997941970825195,0.0363803811927082,7.78545331954956,hu,Sort_Freq,20000000,none,wiki40b
122,122,122,4.3237929344177255,0.0057783852278415,4.091176986694337,17.087509155273438,0.2481504914927883,35.14720916748047,28.89108657836914,0.8898508002806143,40.534610748291016,18.95996016708262,0.2679090289220583,37.947684990908535,3.851210832595825,0.0147761443597527,2.0928409099578857,82.12127685546875,0.3976433924701981,56.32369995117187,59.65493392944336,0.2599299916384801,36.81743240356445,13.603038787841797,0.0550888122043808,7.802994728088379,vi,Min_DL_Opt,20000000,none,wiki40b
123,123,123,5.594493389129639,0.0058534792571528,4.67125940322876,22.02070617675781,0.2472523149044982,45.92301177978515,28.814123153686523,0.9192396710170057,57.07414627075195,23.303415027540325,0.2381439361142551,44.23199078220476,4.508236885070801,0.0127459939927948,2.367360830307007,80.31053924560547,0.2740721401800586,50.90506362915039,59.886009216308594,0.1837512824341698,34.12912368774414,15.271424293518065,0.0408756683191825,7.592078685760497,id,Random_4,20000000,none,wiki40b
124,124,124,5.114595890045166,0.0060858305150321,4.537310123443604,20.099987030029297,0.1702352578968099,27.672992706298828,33.36593246459961,1.0263881641347117,47.46976089477539,21.4602789419956,0.1867241799178769,30.353449873888213,4.3059611320495605,0.0117042076917519,1.9026076793670657,83.03739929199219,0.3005350502504565,48.85432052612305,61.39624404907226,0.2019270171054642,32.82479476928711,15.367589950561523,0.0459596483989078,7.471092700958253,en,Efficient_VO,20000000,none,wiki40b
125,125,125,5.054222106933594,0.0070800163685485,4.882114410400392,21.41208839416504,0.1951378099567182,29.60105133056641,31.831239700317383,1.1289982396544194,56.64150619506836,23.66890267095221,0.2170776124228712,32.930037018316824,4.283297061920166,0.0130050977781301,1.9727959632873533,80.50827026367188,0.4040270750759977,61.2895622253418,59.54243087768555,0.2662425759935481,40.38811492919922,15.627028465270994,0.0567577127098765,8.609956741333008,hi,Efficient_VO,20000000,none,wiki40b
126,126,126,5.216424465179443,0.0061202365173467,4.994296073913574,23.48007202148437,0.1348293735070909,25.920551300048828,41.2140998840332,0.7332243472854907,38.29648971557617,25.143955894488865,0.1418159153231437,27.26371783402677,4.623841762542725,0.0107409452715568,2.06491494178772,73.74989318847656,0.2448098971490912,47.06393051147461,55.65571975708008,0.168018894855057,32.30106735229492,16.09452247619629,0.0408201550387387,7.847569465637207,de,Approx,20000000,none,wiki40b
127,127,127,6.3189125061035165,0.0064895646275937,5.308876991271973,25.50958824157715,0.140143005243506,29.99042701721191,27.39955139160156,0.5683969717110493,37.41920471191406,28.699229403099647,0.1407627824652431,30.123235447562017,4.940540790557861,0.0111231146533537,2.38033390045166,73.017578125,0.2400064735805115,51.36114883422851,55.56324768066406,0.1667467076406151,35.68360900878906,15.864842414855955,0.0377772119488863,8.084338188171388,hu,Random_5,20000000,none,wiki40b
128,128,128,5.05365800857544,0.0064591648393898,4.903801918029785,22.9887638092041,0.1539315203117399,24.46735191345215,31.040775299072266,0.5253248581519494,27.31184768676757,24.36230496118236,0.1694339009734373,26.93146392936472,4.86403226852417,0.0114089483478834,1.8134492635726929,88.97280883789062,0.3482391960849281,55.35243225097656,65.80447387695311,0.2319216746841806,36.86387634277344,16.125286102294922,0.0460728198594337,7.323258399963379,fr,Random_1,20000000,none,wiki40b
129,129,129,5.711754322052003,0.0062189561125737,5.050163745880127,23.879329681396484,0.1717112090450513,36.04373168945313,33.232227325439446,1.1305112243150224,65.47212982177734,26.339349571232056,0.1706058572983453,35.811790938012415,4.765402793884277,0.011784057505728,2.473577976226806,67.59342193603516,0.233475856569287,49.00867462158203,51.45381546020508,0.1622727940067326,34.062538146972656,14.889056205749512,0.0369879698259335,7.764130592346191,ru,Random_5,20000000,none,wiki40b
130,130,130,5.239863395690918,0.006311012650639,4.705038070678711,21.670679092407227,0.1595628965411132,25.93808555603027,34.07381820678711,0.8961467285208577,41.44617080688477,22.90113208533217,0.1788510941493738,29.073619300621395,4.687701225280762,0.0112693994085075,1.8319281339645384,85.36568450927734,0.3059961478362045,49.74200057983398,63.35508728027344,0.2050372152092772,33.330371856689446,15.610095024108888,0.0445081940664802,7.235145568847656,en,Efficient_OV,20000000,none,wiki40b
131,131,131,4.725900173187256,0.0060934168622125,4.542800426483153,20.225191116333008,0.1717509105752941,27.91988945007324,34.111183166503906,1.0367386958868772,47.94848251342774,21.505812417869148,0.1878541310450132,30.537709912110184,4.384583473205566,0.0115760959389769,1.8818156719207764,77.11654663085938,0.2826858437948094,45.95350646972656,57.39489364624023,0.1915649514729655,31.140899658203125,15.081290245056152,0.0460523136790904,7.486286640167236,en,Real,20000000,none,wiki40b
132,132,132,5.19832181930542,0.0058714823572464,4.646742820739746,20.865726470947266,0.1894041730062952,31.318737030029297,28.54044342041016,0.5365095598638732,37.2710075378418,22.59963015320869,0.2035940283526238,33.66819863953333,4.402411460876465,0.0113779069103754,1.8813843727111816,90.9707489013672,0.379927935800943,62.82815551757813,66.52002716064453,0.2453617940547856,40.57518768310547,15.824148178100586,0.046418560175298,7.676182746887207,fa,Min_DL_Opt,20000000,none,wiki40b
133,133,133,4.6337890625,0.0061246960462569,4.649336814880371,20.673418045043945,0.1606049620544452,25.528079986572266,28.32004737854004,0.5592184433570275,29.073978424072266,22.148784352641087,0.1785168634233168,28.3751978821647,4.620748519897461,0.0119112166499187,1.8932845592498784,81.62288665771484,0.3234656312941762,51.41463470458984,60.42067337036133,0.2168298051877338,34.464977264404304,15.414684295654297,0.0476404897952881,7.57244873046875,fr,Min_DL_Opt,20000000,none,wiki40b
134,134,134,5.782198429107666,0.0065464745338342,5.3157691955566415,26.57160186767578,0.1670497457574195,35.06515884399414,36.081356048583984,1.11014136079106,64.29244995117189,28.70227512657673,0.1650562899818851,34.64688401347474,5.272963047027588,0.0116701886979473,2.4496781826019287,68.76370239257811,0.2361513180950738,49.57033157348633,52.64599609375,0.1645054013458645,34.53106689453125,15.34499454498291,0.03573628296555,7.501370906829834,ru,Random_1,20000000,none,wiki40b
135,135,135,4.45857048034668,0.0068317343070788,4.7082061767578125,20.720027923583984,0.1843905602994703,27.97639274597168,33.75223922729492,1.1331371982869545,56.837890625,22.3791490334056,0.2102069831100143,31.89332503399236,2.8883669376373287,0.0087456855015497,1.3269232511520386,71.71404266357422,0.3213426664765139,48.75516891479492,53.762428283691406,0.2166629087414368,32.872833251953125,14.907079696655272,0.0520439022095887,7.896285533905028,hi,Sort_Freq_Rev,20000000,none,wiki40b
136,136,136,5.95198917388916,0.0059961034726563,5.041061878204347,21.485387802124023,0.1302469117076696,29.066465377807614,32.00185012817383,0.5620278365530974,38.01066970825195,26.22842578445137,0.1392123510429898,31.06744370953784,4.5001749992370605,0.0108396210232487,2.4190306663513184,66.82920837402344,0.2327190283863004,51.93486785888672,50.84191513061523,0.1612857219724759,35.99339294433594,14.082752227783203,0.0356429422758906,7.954272270202638,tr,Min_DL_Opt,20000000,none,wiki40b
137,137,137,4.325582504272462,0.0058461437503863,4.139098644256592,17.653362274169922,0.2545337338756661,36.05311965942383,29.87045288085937,0.9343653972013564,42.56238555908203,19.55976820102672,0.2750429860359423,38.96010838309172,3.932276487350464,0.0151111894335941,2.1404066085815434,82.23013305664062,0.3985453210658323,56.45433044433594,59.80724334716797,0.2606644682181389,36.9233283996582,13.723532676696776,0.05547492997447,7.858067035675049,vi,Approx,20000000,none,wiki40b
138,138,138,4.980719089508057,0.0058453196786019,4.626382350921631,20.98659324645996,0.187516130562726,31.00542640686035,28.369930267333984,0.5615210384144887,39.00853729248047,22.573506804654283,0.2013844927362256,33.30159150844697,4.307522296905519,0.0111142281742882,1.837715029716492,87.39160919189453,0.3658623318545845,60.50008010864258,64.11470794677734,0.2367939971161518,39.15690231323242,15.698901176452637,0.0462811219206624,7.653179168701173,fa,Approx,20000000,none,wiki40b
139,139,139,6.4263834953308105,0.0064999739232305,5.317107677459717,25.44595146179199,0.1362228583552349,29.15163993835449,27.17984962463379,0.5413706804800759,35.64019012451172,28.62658852806921,0.1376493396489556,29.456958684876515,5.112625598907472,0.0110993777805189,2.375264883041382,74.27903747558594,0.2419953530222073,51.7869987487793,56.5220718383789,0.1679185555859172,35.93455123901367,15.895479202270508,0.0371521610179156,7.950562000274657,hu,Min_DL_Loc,20000000,none,wiki40b
